输入文本,生成问题,参考问题,改写问题,F1
"[['ADV（游戏类型）', '适用人群', '日本游戏厂商']]",你 知 道 ADV 适 用 于 什 么 人 群 吗 ？,ADV适用哪些人群？,ADV 游戏类型主要面向哪些人群？,0.6234123110771179
"[['恋爱的白熊', '揭载号', '2015年7月号']]",请 问 恋 爱 的 白 熊 的 揭 载 号 是 多 少 ？,恋爱的白熊的揭载号是多少？,请问《恋爱的白熊》的揭载号是多少？,0.6637531518936157
"[['奥迪A6L', '加速时间', '6.6 至 8.3 秒']]",你 知 道 奥 迪 A6L 的 加 速 时 间 吗 ？,你知道奥迪A6L需要多长时间的加速吗？,请问奥迪A6L的加速时间是多少？,0.6091718673706055
"[['吉利帝豪', '油箱容积', '50']]",吉 利 帝 豪 的 油 箱 容 积 是 多 少 ？,吉利帝豪的油箱容量是多大？,吉利帝豪的油箱容积是多少？,0.7047355771064758
"[['龙峰山', '始建于', '唐贞观年间']]",请 问 龙 峰 山 始 建 于 什 么 时 候 ？,你了解龙峰山始建于什么时候吗？,龙峰山是何时开始建造的？,0.6453008055686951
"[['贵妃饼', '营养成分', '蛋白质，脂肪']]",贵 妃 饼 有 哪 些 营 养 成 分 ？,请问贵妃饼有哪些营养成分？,请问贵妃饼含有哪些营养成分？,0.6857519745826721
"[['贡萨洛·曼努埃尔·甘希尼奥·格德斯', '惯用脚', '右脚']]",你 知 道 贡 萨 洛 · 曼 努 埃 尔 · 甘 希 尼 奥 · 格 德 斯 惯 用 脚 是 哪 只 吗 ？,贡萨洛·曼努埃尔·甘希尼奥·格德斯一般惯用哪只脚？,你 知 道 贡 萨 洛 · 曼 努 埃 尔 · 甘 希 尼 奥 · 格 德 斯 惯 用 脚 是 哪 只 吗 ？,0.8225522041320801
"[['宝马M5', '车型尺寸', '4910mm*1891mm*1467mm']]",宝 马 M5 的 尺 寸 是 什 么 ？,宝马M5这款车型的尺寸是多大？,宝马M5的车型尺寸是多少？,0.6382789611816406
"[['零办法', '片长', '116 分钟']]",零 办 法 这 部 电 影 有 多 长 ？,你知道零办法的片长有多长吗？,请问电影《零办法》的时长是多少分钟？,0.6402779817581177
"[['爱在那一天', '主演', '叶青'], ['叶青', '出道地区', '内地']]",请 问 爱 在 那 一 天 的 主 演 是 在 哪 里 出 道 的 啊 ？,请问爱在那一天的主演是在哪里出道的啊？,请问《爱在那一天》的主演叶青是在哪里出道的？,0.6109911203384399
"[['七姊妹（蔷薇科植物）', '纲', '双子叶植物纲']]",七 姊 妹 属 于 什 么 纲 ？,七姊妹属于什么纲,请问七姊妹（蔷薇科植物）属于哪个纲？,0.5763232707977295
"[['蕨麻米饭', '主要原料', '蕨麻'], ['蕨麻', '亚科', '蔷薇亚科']]",蕨 麻 米 饭 的 主 要 原 料 属 于 什 么 亚 科 ？,蕨麻米饭的主要原料属于什么亚科？,蕨麻米饭的主要原料属于哪个亚科？,0.6680473685264587
"[['Michael Agbabian', '主要作品', '《好莱坞游戏夜》《特效化妆师大对决》']]",Michael Agbabian 有 哪 些 主 要 作 品 ？,Michael Agbabian的主要作品是什么？,Michael Agbabian 有哪些主要作品？,0.6186803579330444
"[['生殖毒性', '危害', '致雌性生殖系统的损害']]",生 殖 毒 性 有 哪 些 危 害 ？,生殖毒性有哪些危害？,生殖毒性会对雌性生殖系统造成哪些损害？,0.6810407042503357
"[['丸美金沙海蓝防晒精华隔离乳', '隶属公司', '丸美'], ['丸美', '代言人', '杨子姗']]",丸 美 金 沙 海 蓝 防 晒 精 华 隔 离 乳 的 隶 属 公 司 的 代 言 人 是 谁 ？,丸美金沙海蓝防晒精华隔离乳的隶属公司曾经有过哪些代言人？,丸美金沙海蓝防晒精华隔离乳的隶属公司是丸美，丸美的代言人是杨子姗。,0.7254520654678345
"[['仙界传承', '作者', '地球'], ['地球', '轨道倾角', '0（7.25°至太阳赤道）']]",你 知 道 仙 界 传 承 的 作 者 的 轨 道 倾 角 是 多 少 吗 ？,有没有人知道仙界传承的作者的轨道倾角是多少呢？,请问《仙界传承》的作者所在的地球轨道倾角是多少度？,0.6147581338882446
"[['高级加密标准', '设计', 'Joan Daemen']]",高 级 加 密 标 准 是 谁 设 计 的 ？,你知道高级加密标准的设计是有关什么的吗？,请问高级加密标准的设计者是谁？,0.6601268649101257
"[['提亚马特', '登场作品', '永恒之塔'], ['永恒之塔', '发行商', '盛大游戏']]",提 亚 马 特 的 登 场 作 品 的 运 营 商 是 什 么 ？,提亚马特的登场作品的运营商是什么？,请问提亚马特的登场作品的发行商是哪家公司？,0.6465738415718079
"[['谢池春慢', '词牌名', '谢池春慢']]",谢 池 春 慢 的 词 牌 名 是 什 么 ？,那么谢池春慢的词牌名是什么？,请问谢池春慢的词牌名是什么？,0.6654735803604126
"[['音乐爱好者（杂志）', '国内刊号', 'CN-31-1132/J']]",音 乐 爱 好 者 的 国 内 刊 号 是 什 么 ？,音乐爱好者在咱们国内的刊号是多少呢？,请问音乐爱好者杂志的国内刊号是多少？,0.6296755075454712
"[['洗澡鸭', '问题', '塑化剂'], ['塑化剂', '危险性描述', '干扰人体内分泌']]",洗 澡 鸭 的 问 题 的 危 险 性 是 ？,请问洗澡鸭的问题有什么危险？,洗澡鸭的塑化剂对人体有什么危害？,0.6106176972389221
"[['形而上（哲学名词）', '学科分类', '哲学']]",形 而 上 的 学 科 如 何 分 类 的 ？,谁知道形而上属于什么学科？,形而上学的学科分类是什么？,0.6153223514556885
"[['毛翠雀花', '采收时间', '夏季']]",毛 翠 雀 花 是 什 么 时 候 采 收 ？,你知道毛翠雀花是什么时间收吗？,毛翠雀花通常什么时候采摘呢？,0.6323397159576416
"[['沈阳—海口高速公路福州南连接线', '终点', '福州市仓山区螺洲镇螺洲互通']]",沈 阳 — 海 口 高 速 公 路 福 州 南 连 接 线 的 终 点 在 哪 里 ？,沈阳—海口高速公路福州南连接线在什么地方到头啊？,请问沈阳—海口高速公路福州南连接线的终点是哪里？,0.7207420468330383
"[['大庾岭', '长度', '迤俪两百余公里']]",请 问 大 庾 岭 有 多 长 ？,你知道著名的大庾岭有多长吗？,请问大庾岭的长度是多少公里？,0.5900585651397705
"[['GTI（一汽大众汽车品牌）', '油耗', '7.7升/100公里']]",你 知 道 GTI 的 油 耗 是 多 少 吗 ？,GTI有多少油耗？,请问GTI的油耗是多少？,0.6021025776863098
"[['落语家', '类似', '中国的相声、说书人']]",落 语 家 类 似 于 什 么 ？,落语家类似哪本书？,落语家类似于中国的相声和说书人，对吗？,0.6267606616020203
"[['凉面', '主要食材', '小麦粉，黄瓜，辣椒油，盐，味精，萝卜丁、榨菜等腌制小菜，花生米，酱油']]",凉 面 的 主 要 食 材 是 什 么 ？,凉面的食材是什么？,凉面的主要食材包括哪些？,0.5871248245239258
"[['杨梅汁', '原料', '蜂蜜，杨梅']]",你 知 道 杨 梅 汁 的 原 料 是 什 么 吗 ？,杨梅汁需要用什么原材料呢？,请问制作杨梅汁的主要原料有哪些？,0.6493479609489441
"[['飞龙在天', '作品出处', '读书网'], ['读书网', '由来', '纪念1917年中国现代文学运动']]",飞 龙 在 天 的 作 品 出 处 的 由 来 是 什 么 ？,飞龙在天的作品出处的由来是什么？,飞龙在天的作品出处有什么特别的历史背景吗？,0.6195162534713745
"[['江西省儿童医院', '医院名称', '江西省儿童医院']]",江 西 省 儿 童 医 院 的 医 院 名 称 是 什 么 ？,江西省儿童医院在哪个医院？,请问江西省儿童医院的医院名称是什么？,0.7253319025039673
"[['收容遣送制', '特点', '并非依据法律条例']]",收 容 遣 送 制 有 什 么 特 点 ？,我想了解收容遣送制的特征是什么啊？,收容遣送制的特点是什么？,0.6403283476829529
"[['中华卫视神州台', '投资', '三亿港币']]",中 华 卫 视 神 州 台 花 了 多 少 钱 投 资 ？,中华卫视神州台投资了多少你们知道吗？,请问中华卫视神州台投资了多少钱？,0.6635469794273376
"[['帝秋', '作者', '随便说说'], ['随便说说', '填词', '陈绮贞'], ['陈绮贞', '音乐类型', '流行']]",帝 秋 的 作 者 的 填 词 的 音 乐 都 是 什 么 类 型 ？,帝秋的作者的填词的音乐都是什么类型？,帝秋的填词音乐属于什么类型？,0.5838882923126221
"[['心窝部', '部位', '胃']]",心 窝 部 在 哪 个 部 位 ？,心窝部在哪个部位？,请问心窝部属于哪个部位？,0.6474393606185913
"[['码头镇', '著名景点', '涿州影视城'], ['涿州影视城', '经营理念', '影视为表,旅游为里,文化为魂']]",码 头 镇 的 著 名 景 点 的 经 营 理 念 如 何 ？,码头镇的著名景点的经营理念如何？,码头镇的著名景点涿州影视城的经营理念是什么？,0.6422336101531982
"[['紫金（俄罗斯紫金）', '主要产地', '俄罗斯']]",紫 金 的 主 要 产 地 是 哪 里 ？,谁知道紫金主要产自哪里？,紫金的主要产地是哪里？,0.608248233795166
"[['动画分镜头创作', '正文语种', '汉语'], ['汉语', '语族与语系', '汉语族']]",请 问 动 画 分 镜 头 创 作 的 正 文 语 种 属 于 哪 个 语 族 ？,请问动画分镜头创作的正文语种属于什么语族和语系？,请问动画分镜头创作的正文语种属于哪个语族？,0.7022420167922974
"[['嘎巴拉', '主要产地', '青海']]",嘎 巴 拉 主 要 产 自 哪 里 ？,嘎巴拉由哪个地点主要出产？,请问嘎巴拉主要产自哪里？,0.6447126269340515
"[['看谁笑到最后', '小说类型', '科幻幻想']]",看 谁 笑 到 最 后 是 什 么 类 型 的 小 说 ？,看谁笑到最后这部小说属于什么类型？,请问《看谁笑到最后》这部小说属于什么类型？,0.6874833703041077
"[['2013年中央电视台元宵晚会', '制片主任', '杨玲']]",2013 年 中 央 电 视 台 元 宵 晚 会 的 制 片 主 任 是 谁,谁知道2013年中央电视台元宵晚会的制片主任是谁,2013年中央电视台元宵晚会的制片主任是谁？,0.7718228101730347
"[['武定（东魏孝静帝年号）', '起始', '543年正月']]",武 定 是 什 么 时 候 开 始 的 ？,你知道武定的起始地在哪吗？,武定这个东魏孝静帝的年号是在哪一年正月开始的？,0.5393054485321045
"[['淡季（词语）', '引证解释', '恬淡']]",淡 季 的 引 证 解 释 是 什 么 ？,淡季在哪里引证解释？,请问淡季的引证解释是什么？,0.6287598609924316
"[['于虹（上海科汇律师事务所律师）', '执业证号', '13101200911621871']]",于 虹 的 执 业 证 号 是 什 么,告诉我于虹的执业证号呗,请问于虹（上海科汇律师事务所律师）的执业证号是多少？,0.6250404715538025
"[['志愿者文化', '形成原因', '人们的责任意识，为社会奉献心理']]",你 知 道 志 愿 者 文 化 是 什 么 原 因 吗 ？,你知道志愿者文化是如何形成？,志愿者文化形成的原因是什么？,0.6436932682991028
"[['苏卢站', '启用日期', '2017年12月28日']]",苏 卢 站 是 什 么 时 候 启 用 的 ？,苏卢站是从什么时候启用的？,苏卢站是在哪一天开始投入使用的？,0.6060236096382141
"[['华氏温度计（游戏软件）', '开发者', 'Quantic Dream']]",华 氏 温 度 计 是 谁 开 发 的 ？,华氏温度计的开发者是什么公司啊？,请问华氏温度计（游戏软件）的开发者是谁？,0.6534034609794617
"[['云开大山山脉', '最高海拔', '1704米']]",云 开 大 山 山 脉 的 最 高 海 拔 是 多 少 ？,云开大山山脉有多高？,请问云开大山山脉的最高海拔是多少米？,0.6806720495223999
"[['关东冰球中心', '比赛项目', '冰球']]",关 东 冰 球 中 心 的 比 赛 项 目 是 什 么 ？,你知道关东冰球中心有什么比赛项目吗？,请问关东冰球中心主要进行哪些比赛项目？,0.7220645546913147
"[['洛阳燕菜', '口味', '汤鲜味美，酸辣香郁、爽滑适口']]",洛 阳 燕 菜 都 有 什 么 口 味 ？,你知道洛阳燕菜的味道是什么啊？,请问洛阳燕菜有哪些口味特点？,0.6236010789871216
"[['奥迪A3', '标准座位数', '5 个']]",奥 迪 A3 有 多 少 个 座 位 ？,你知道奥迪A3的座位数是多少吗？,请问奥迪A3的标准座位数是多少？,0.6597130298614502
"[['人生特别档案', '主演', '丹江'], ['丹江', '别称', '丹河'], ['丹河', '古称', '丹水']]",人 生 特 别 档 案 的 主 演 的 别 称 古 代 称 什 么 ？,人生特别档案的主演的别称古代称什么？,请问《人生特别档案》的主演丹江的别称和古称是什么？,0.6218255162239075
"[['熊出没之摩托大比拼', '对象', '熊大'], ['熊大', '最喜欢的食物', '蜂蜜']]",熊 出 没 之 摩 托 大 比 拼 的 对 象 最 喜 欢 的 食 物 有 哪 些 ？,你知道熊出没之摩托大比拼的对象最喜欢的食物有哪些？,在《熊出没之摩托大比拼》中，熊大最喜欢的食物是什么？,0.7161089777946472
"[['覃桢', '生肖', '狗']]",我 想 知 道 覃 桢 是 属 什 么 的 ？,请问覃桢的属相是什么？,请问覃桢的生肖是什么？,0.5855873227119446
"[['公元前730年', '年号', '鲁惠公三十九年']]",公 元 前 730 年 的 年 号 是 什 么 ？,公元前730年的年号是什么？,请问公元前730年的年号是什么？,0.6650596857070923
"[['陇薯7号', '选育单位', '甘肃省农业科学院马铃薯研究所'], ['甘肃省农业科学院马铃薯研究所', '单位性质', '科研事业']]",陇 薯 7 号 的 选 育 单 位 是 干 什 么 的,请问陇薯7号的选育单位单位性质是什么？,陇薯7号的选育单位属于什么性质的单位？,0.610809862613678
"[['1432年', '大事记', '邻国暹罗攻占了吴哥']]",1432 年 有 什 么 大 事 记 ？,讲一下1432年的大事记？,请问1432年有哪些重要的大事记？,0.619251012802124
"[['西周刖人守门方鼎', '文物原属', '西周中期温食用器']]",西 周 刖 人 守 门 方 鼎 的 文 物 原 属 是 什 么 ？,你知道西周刖人守门方鼎的文物是属于谁的吗？,请问西周刖人守门方鼎原本属于哪个时期和用途的文物？,0.6941496729850769
"[['定格摄影', '又称', '逐格摄影']]",定 格 摄 影 又 被 称 为 什 么 ？,你知道定格摄影又称什么吗？,请问定格摄影又被称为什么？,0.6704921722412109
"[['FPC连接器', '型号', 'FPC连接器系列']]",你 知 道 FPC 连 接 器 的 型 号 吗 ？,你知道FPC连接器是什么型号的吗？,请问FPC连接器的型号是什么？,0.6570254564285278
"[['邵庄村（山东省济南市垛庄镇邵庄村）', '获得荣誉', '2019年山东省森林村居']]",你 知 道 邵 庄 村 获 得 过 什 么 荣 誉 吗 ？,请问邵庄村获得了什么荣誉？,请问邵庄村在2019年获得了什么荣誉？,0.6192293763160706
"[['美国勋章', '所属国', '美国']]",请 问 美 国 勋 章 是 哪 个 国 家 的 ？,我想知道美国勋章是哪个国家的？,请问美国勋章属于哪个国家？,0.6186772584915161
"[['札幌', '市鸟', '杜鹃鸟']]",札 幌 的 市 鸟 是 什 么 ？,札幌的市鸟是什么？,札幌的市鸟是什么？,0.6169708967208862
