输入文本,生成问题,参考问题,改写问题,F1
"[['Michael Agbabian', '主要作品', '《好莱坞游戏夜》《特效化妆师大对决》']]",你知道Michael Agbabian的主要作品有哪些吗?,Michael Agbabian的主要作品是什么？,你知道Michael Agbabian的主要作品有哪些吗?,0.6186803579330444
"[['生殖毒性', '危害', '致雌性生殖系统的损害']]",生殖毒性有哪些危害?,生殖毒性有哪些危害？,生殖毒性有哪些危害?,0.6810407042503357
"[['丸美金沙海蓝防晒精华隔离乳', '隶属公司', '丸美'], ['丸美', '代言人', '杨子姗']]",谁是丸美金沙海蓝防晒精华隔离乳的隶属公司的代言人?,丸美金沙海蓝防晒精华隔离乳的隶属公司曾经有过哪些代言人？,谁是丸美金沙海蓝防晒精华隔离乳的隶属公司的代言人?,0.7254520654678345
"[['仙界传承', '作者', '地球'], ['地球', '轨道倾角', '0（7.25°至太阳赤道）']]",请问仙界传承的作者的轨道倾角是多少?,有没有人知道仙界传承的作者的轨道倾角是多少呢？,请问仙界传承的作者的轨道倾角是多少?,0.6147581338882446
"[['高级加密标准', '设计', 'Joan Daemen']]",你知道高级加密标准是谁设计的吗?,你知道高级加密标准的设计是有关什么的吗？,你知道高级加密标准是谁设计的吗?,0.6601268649101257
"[['提亚马特', '登场作品', '永恒之塔'], ['永恒之塔', '发行商', '盛大游戏']]",提亚马特的登场作品的发行商是什么?,提亚马特的登场作品的运营商是什么？,提亚马特的登场作品的发行商是什么?,0.6465738415718079
"[['谢池春慢', '词牌名', '谢池春慢']]",谢池春慢的词牌名是什么?,那么谢池春慢的词牌名是什么？,谢池春慢的词牌名是什么?,0.665473461151123
"[['音乐爱好者（杂志）', '国内刊号', 'CN-31-1132/J']]",音乐爱好者的国内刊号是什么?,音乐爱好者在咱们国内的刊号是多少呢？,音乐爱好者的国内刊号是什么?,0.6296755075454712
"[['洗澡鸭', '问题', '塑化剂'], ['塑化剂', '危险性描述', '干扰人体内分泌']]",你知道洗澡鸭的问题有什么危险吗?,请问洗澡鸭的问题有什么危险？,你知道洗澡鸭的问题有什么危险吗?,0.6106176972389221
"[['形而上（哲学名词）', '学科分类', '哲学']]",形而上属于哪种学科分类?,谁知道形而上属于什么学科？,形而上属于哪种学科分类?,0.6153223514556885
"[['毛翠雀花', '采收时间', '夏季']]",毛翠雀花什么时候采收?,你知道毛翠雀花是什么时间收吗？,毛翠雀花什么时候采收?,0.6323397159576416
"[['沈阳—海口高速公路福州南连接线', '终点', '福州市仓山区螺洲镇螺洲互通']]",沈阳—海口高速公路福州南连接线的终点在哪里?,沈阳—海口高速公路福州南连接线在什么地方到头啊？,沈阳—海口高速公路福州南连接线的终点在哪里?,0.7207421064376831
"[['大庾岭', '长度', '迤俪两百余公里']]",大庾岭有多长?,你知道著名的大庾岭有多长吗？,大庾岭有多长?,0.5900585651397705
"[['GTI（一汽大众汽车品牌）', '油耗', '7.7升/100公里']]",GTI油耗如何?,GTI有多少油耗？,GTI油耗如何?,0.6021025776863098
"[['落语家', '类似', '中国的相声、说书人']]",落语家类似于什么?,落语家类似哪本书？,落语家类似于什么?,0.6267607808113098
"[['凉面', '主要食材', '小麦粉，黄瓜，辣椒油，盐，味精，萝卜丁、榨菜等腌制小菜，花生米，酱油']]",凉面的主要食材是什么?,凉面的食材是什么？,凉面的主要食材是什么?,0.5871248245239258
"[['杨梅汁', '原料', '蜂蜜，杨梅']]",你知道杨梅汁需要什么原料吗?,杨梅汁需要用什么原材料呢？,你知道杨梅汁需要什么原料吗?,0.6493479609489441
"[['飞龙在天', '作品出处', '读书网'], ['读书网', '由来', '纪念1917年中国现代文学运动']]",飞龙在天的作品出处的来历是什么?,飞龙在天的作品出处的由来是什么？,飞龙在天的作品出处的来历是什么?,0.6195162534713745
"[['江西省儿童医院', '医院名称', '江西省儿童医院']]",江西省儿童医院的医院叫什么?,江西省儿童医院在哪个医院？,江西省儿童医院的医院叫什么?,0.7253319025039673
"[['收容遣送制', '特点', '并非依据法律条例']]",收容遣送制的特点是什么?,我想了解收容遣送制的特征是什么啊？,收容遣送制的特点是什么?,0.6403283476829529
"[['中华卫视神州台', '投资', '三亿港币']]",中华卫视神州台花了多少钱投资的?,中华卫视神州台投资了多少你们知道吗？,中华卫视神州台花了多少钱投资的?,0.6635469794273376
"[['帝秋', '作者', '随便说说'], ['随便说说', '填词', '陈绮贞'], ['陈绮贞', '音乐类型', '流行']]",帝秋的作者的填词是什么类型的音乐?,帝秋的作者的填词的音乐都是什么类型？,帝秋的作者的填词是什么类型的音乐?,0.5838882923126221
"[['心窝部', '部位', '胃']]",心窝部在哪个部位?,心窝部在哪个部位？,心窝部在哪个部位?,0.6474393010139465
"[['码头镇', '著名景点', '涿州影视城'], ['涿州影视城', '经营理念', '影视为表,旅游为里,文化为魂']]",请问码头镇的著名景点的经营理念是什么?,码头镇的著名景点的经营理念如何？,请问码头镇的著名景点的经营理念是什么?,0.6422336101531982
"[['紫金（俄罗斯紫金）', '主要产地', '俄罗斯']]",紫金的主要产地是哪里?,谁知道紫金主要产自哪里？,紫金的主要产地是哪里?,0.6082483530044556
"[['动画分镜头创作', '正文语种', '汉语'], ['汉语', '语族与语系', '汉语族']]",动画分镜头创作的正文语种属于什么语族与语系?,请问动画分镜头创作的正文语种属于什么语族和语系？,动画分镜头创作的正文语种属于什么语族与语系?,0.7022420167922974
"[['嘎巴拉', '主要产地', '青海']]",嘎巴拉的主要产地是哪里?,嘎巴拉由哪个地点主要出产？,嘎巴拉的主要产地是哪里?,0.6447126269340515
"[['看谁笑到最后', '小说类型', '科幻幻想']]",看谁笑到最后是什么类型的小说?,看谁笑到最后这部小说属于什么类型？,看谁笑到最后是什么类型的小说?,0.6874833703041077
"[['2013年中央电视台元宵晚会', '制片主任', '杨玲']]",谁是2013年中央电视台元宵晚会的制片主任?,谁知道2013年中央电视台元宵晚会的制片主任是谁,谁是2013年中央电视台元宵晚会的制片主任?,0.7718228101730347
"[['武定（东魏孝静帝年号）', '起始', '543年正月']]",你知道武定是从什么时候开始的?,你知道武定的起始地在哪吗？,你知道武定是从什么时候开始的?,0.539305567741394
"[['淡季（词语）', '引证解释', '恬淡']]",淡季的引证解释是什么?,淡季在哪里引证解释？,淡季的引证解释是什么?,0.6287597417831421
"[['于虹（上海科汇律师事务所律师）', '执业证号', '13101200911621871']]",于虹的执业证号是多少,告诉我于虹的执业证号呗,于虹的执业证号是多少,0.6250404715538025
"[['志愿者文化', '形成原因', '人们的责任意识，为社会奉献心理']]",志愿者文化是如何形成的?,你知道志愿者文化是如何形成？,志愿者文化是如何形成的?,0.6436932682991028
"[['苏卢站', '启用日期', '2017年12月28日']]",苏卢站是什么时候启用的?,苏卢站是从什么时候启用的？,苏卢站是什么时候启用的?,0.6060236096382141
"[['华氏温度计（游戏软件）', '开发者', 'Quantic Dream']]",华氏温度计的开发者是谁?,华氏温度计的开发者是什么公司啊？,华氏温度计的开发者是谁?,0.6534034609794617
"[['云开大山山脉', '最高海拔', '1704米']]",云开大山山脉的最高海拔是多少?,云开大山山脉有多高？,云开大山山脉的最高海拔是多少?,0.6806720495223999
"[['关东冰球中心', '比赛项目', '冰球']]",关东冰球中心比赛什么项目,你知道关东冰球中心有什么比赛项目吗？,关东冰球中心比赛什么项目,0.7220645546913147
"[['洛阳燕菜', '口味', '汤鲜味美，酸辣香郁、爽滑适口']]",洛阳燕菜是什么口味的菜,你知道洛阳燕菜的味道是什么啊？,洛阳燕菜是什么口味的菜,0.6236010789871216
"[['奥迪A3', '标准座位数', '5 个']]",奥迪A3的标准座位有多少个?,你知道奥迪A3的座位数是多少吗？,奥迪A3的标准座位有多少个?,0.6597130298614502
"[['人生特别档案', '主演', '丹江'], ['丹江', '别称', '丹河'], ['丹河', '古称', '丹水']]",人生特别档案的主演的别称古称都有什么?,人生特别档案的主演的别称古代称什么？,人生特别档案的主演的别称古称都有什么?,0.6218255162239075
"[['熊出没之摩托大比拼', '对象', '熊大'], ['熊大', '最喜欢的食物', '蜂蜜']]",你知道熊出没之摩托大比拼的对象最喜欢的食物有哪些吗?,你知道熊出没之摩托大比拼的对象最喜欢的食物有哪些？,你知道熊出没之摩托大比拼的对象最喜欢的食物有哪些吗?,0.7161089777946472
"[['覃桢', '生肖', '狗']]",覃桢是什么生肖的?,请问覃桢的属相是什么？,覃桢是什么生肖的?,0.5855873227119446
"[['公元前730年', '年号', '鲁惠公三十九年']]",公元前730年是什么年号啊?,公元前730年的年号是什么？,公元前730年是什么年号啊?,0.6650596857070923
"[['陇薯7号', '选育单位', '甘肃省农业科学院马铃薯研究所'], ['甘肃省农业科学院马铃薯研究所', '单位性质', '科研事业']]",请问陇薯7号的选育单位属于什么性质?,请问陇薯7号的选育单位单位性质是什么？,请问陇薯7号的选育单位属于什么性质?,0.6108099222183228
"[['1432年', '大事记', '邻国暹罗攻占了吴哥']]",1432年有什么大事记?,讲一下1432年的大事记？,1432年有什么大事记?,0.619251012802124
"[['西周刖人守门方鼎', '文物原属', '西周中期温食用器']]",西周人守门方鼎的文物原属是什么?,你知道西周刖人守门方鼎的文物是属于谁的吗？,西周人守门方鼎的文物原属是什么?,0.6941496729850769
"[['定格摄影', '又称', '逐格摄影']]",定格摄影又称什么?,你知道定格摄影又称什么吗？,定格摄影又称什么?,0.6704921722412109
"[['FPC连接器', '型号', 'FPC连接器系列']]",FPC连接器是什么型号的?,你知道FPC连接器是什么型号的吗？,FPC连接器是什么型号的?,0.6570253968238831
"[['邵庄村（山东省济南市垛庄镇邵庄村）', '获得荣誉', '2019年山东省森林村居']]",邵庄村获得过什么荣誉?,请问邵庄村获得了什么荣誉？,邵庄村获得过什么荣誉?,0.6192293763160706
"[['美国勋章', '所属国', '美国']]",美国勋章是属于哪个国家的?,我想知道美国勋章是哪个国家的？,美国勋章是属于哪个国家的?,0.6186772584915161
"[['札幌', '市鸟', '杜鹃鸟']]",札幌的市鸟是什么鸟?,札幌的市鸟是什么？,札幌的市鸟是什么鸟?,0.6169708967208862
"[['DOTA2之电竞之王（《漫王》杂志连载漫画）', '原作者', '郭怒']]",谁是DOTA2之电竞之王的原作者?,你了解DOTA2之电竞之王的原作者是谁吗？,谁是DOTA2之电竞之王的原作者?,0.65995192527771
"[['涩世纪传说（2015年陈奕、黄仁德主演电视剧）', '片尾曲', '《爱她》']]",涩世纪传说的片尾曲叫什么?,涩世纪传说的片尾曲是什么？,涩世纪传说的片尾曲叫什么?,0.6432844400405884
"[['定额差异', '采用', '定额法']]",定额差异采用了什么方法?,定额差异采用的什么技术？,定额差异采用了什么方法?,0.6649796366691589
"[['F-80战斗机', '机型', '喷气式飞机']]",F-80战斗机是什么机型?,F-80战斗机属什么机型？,F-80战斗机是什么机型?,0.7123916745185852
"[['贾恩茨考斯韦海岸', '所属洲', '欧洲']]",贾恩茨考斯韦海岸属于哪个洲?,你知道贾恩茨考斯韦海岸属于什么洲吗？,贾恩茨考斯韦海岸属于哪个洲?,0.6849305033683777
"[['大乘和尚', '地位', '中国汉地佛教在吐蕃的代表人物']]",大乘和尚有什么地位?,谁知道大乘和尚的地位吗？,大乘和尚有什么地位?,0.6583468317985535
"[['古斯塔沃·恩里克·韦内斯', '惯用脚', '右脚']]",古斯塔沃恩里克韦内斯习惯用哪只脚?,古斯塔沃·恩里克·韦内斯惯用哪只脚？,古斯塔沃恩里克韦内斯习惯用哪只脚?,0.7927934527397156
"[['内教坊', '职能', '掌教宫廷乐舞']]",内教坊的职能是什么?,内教坊的主要职能是什么？,内教坊的职能是什么?,0.6312969326972961
"[['百世快递', '董事长', '周韶宁']]",百世快递的董事长是谁啊?,你知道百世快递的董事长是什么？,百世快递的董事长是谁啊?,0.6587637066841125
"[['黑山谷通用航空机场', '总投资', '1768万元']]",黑山谷通用航空机场总投资多少?,你知道黑山谷通用航空机场一共投了多少钱吗？,黑山谷通用航空机场总投资多少?,0.6812058687210083
"[['秀山民歌', '遗产编号', 'Ⅱ-84']]",你知道秀山民歌的遗产编号吗?,秀山民歌的遗产编号是多少？,你知道秀山民歌的遗产编号吗?,0.6972636580467224
"[['双缩脲法', '成分', '氢氧化钾'], ['氢氧化钾', '水溶性', '易溶']]",双缩法的成分的水溶性怎么样?,双缩脲法的成分的水溶性怎么样？,双缩法的成分的水溶性怎么样?,0.6633304953575134
"[['宝马5系GT', '油耗', '7.4-10.5L']]",宝马5系GT油耗是多少?,宝马5系GT有多少油耗？,宝马5系GT油耗是多少?,0.6911196112632751
