模型名字,平均 BLEU 分数,平均 METEOR 分数,平均 ROUGE-L 分数
bart_NLPCC_02_03_14_54,0.7418112867305381,0.8291635631845032,0.8652369592481604
,输入文本,生成问题,参考问题,BLEU,METEOR,ROUGE-L
,"generate question: [['周冬齐', '代表作品', '房前屋后'], ['房前屋后', '编剧', '俞白眉'], ['俞白眉', '妻子', '代乐乐']]",周 冬 齐 的 代 表 作 品 的 编 剧 的 妻 子 叫 什 么 ？,周冬齐的代表作品的编剧的妻子叫什么？,1.0,0.9993141289437586,1.0
,"generate question: [['铂力球', '类别', '乒乓球'], ['乒乓球', '起源时间', '19世纪末']]",铂 力 球 的 类 别 的 起 源 时 间 是 什 么 ？,请问铂力球的类别的起源时间是什么？,0.8948393168143697,0.9084673899488716,0.9564459930313588
,"generate question: [['南毛北马之混乱时空', '作者', '连载中'], ['连载中', '中文名', '连载中']]",南 毛 北 马 之 混 乱 时 空 的 作 者 是 完 结 了 还 是 已 完 结 ？,焚心之城这本小说是完结了还是南毛北马之混乱时空的作者？,0.4937960101601931,0.6585034013605443,0.4535315985130111
,"generate question: [['一路向西', '主演', '张暖雅'], ['张暖雅', '代表作品', '一路向西'], ['一路向西', '分级', '三级']]",一 路 向 西 的 主 演 的 代 表 作 品 是 什 么 级 别 的 作 品 ？,请问一路向西的主演的代表作品属于什么级别的电影？,0.5366551979187751,0.7521527129370266,0.7887931034482759
,"generate question: [['永恒是不可计算的爱', '填词', '何晟铭'], ['何晟铭', '生肖', '兔']]",永 恒 是 不 可 计 算 的 爱 的 填 词 是 什 么 生 肖 的 ？,永恒是不可计算的爱的填词是什么生肖的？,1.0,0.9997106481481481,1.0
,"generate question: [['汉娜·蒙塔娜', '演员', '麦莉·赛勒斯'], ['麦莉·赛勒斯', '演奏乐器', '声音']]",汉 娜 · 蒙 塔 娜 的 演 员 会 演 奏 什 么 乐 器 ？,汉娜·蒙塔娜的演员会演奏什么乐器？,1.0,0.9990234375,1.0
,"generate question: [['怪医黑杰克Final', '中文名', '怪医黑杰克'], ['怪医黑杰克', '音乐', '松本晃彦']]",怪 医 黑 杰 克 Final 的 中 文 名 的 音 乐 是 谁 ？,怪医黑杰克Final的中文名的音乐人是谁？,0.7189393375176814,0.9041027559546079,0.9564459930313588
,"generate question: [['吉尔吉斯斯坦议会', '性质', '议会'], ['议会', '中文名', '议会']]",缅 甸 联 邦 吉 尔 吉 斯 斯 坦 议 会 的 性 质 是 什 么 性 质 ？,请问缅甸联邦吉尔吉斯斯坦议会的性质是什么性质？,0.8824969025845955,0.8979985955056179,0.9512670565302144
,"generate question: [['无终', '歌曲原唱', '刘恺威'], ['刘恺威', '家庭成员', '妹妹']]",无 终 的 歌 曲 原 唱 家 里 还 有 哪 些 人 ？,无终的歌曲原唱家里都有哪些人？,0.5247357977607321,0.7773446457234581,0.8323586744639376
,"generate question: [['玛琪诺', '登场作品', '航海王'], ['航海王', '地区', '日本']]",玛 琪 诺 的 登 场 作 品 是 哪 个 地 区 的 动 漫 ？,玛琪诺的登场作品是哪个地区的动漫？,1.0,0.9993141289437586,1.0
,"generate question: [['蒙蔽计', '例子', '鱼目混珠'], ['鱼目混珠', '反义词', '泾渭分明']]",蒙 蔽 计 的 例 子 的 反 义 词 是 什 么 ？,请问蒙蔽计的例子的反义词是什么？,0.8824969025845955,0.8979985955056179,0.9512670565302144
,"generate question: [['天逆途', '作者', '醉尘'], ['醉尘', '作者', '归邪'], ['归邪', '性格', '执着']]",我 很 好 奇 天 逆 途 的 作 者 是 作 者 的 性 格 如 何 ？,天逆途的作者的作者的性格如何？,0.33932513407933634,0.764691418736169,0.716442953020134
,"generate question: [['乔纳森·吉布森', '所属运动队', '青岛双星雄鹰俱乐部'], ['青岛双星雄鹰俱乐部', '知名人物', '李根'], ['李根', '运动项目', '篮球']]",你 知 道 乔 纳 森 · 吉 布 森 的 所 属 运 动 队 的 知 名 人 物 喜 欢 做 什 么 运 动 吗 ？,乔纳森·吉布森的所属运动队的知名人物是练什么运动项目的来着？,0.4867028302019801,0.5610062893081761,0.6489361702127661
,"generate question: [['Physbox', '创建', '几何图形'], ['几何图形', '中文名', '勾股定理'], ['勾股定理', '提出时间', '公元前550年']]",Physbox 的 创 建 的 中 文 名 什 么 时 候 提 出 的 ？,Physbox的创建的中文名什么时候提出的？,1.0,0.9993141289437586,1.0
,"generate question: [['假面', '代表人物', '平子真子'], ['平子真子', '初次登场', '漫画183话,动漫108集']]",假 面 的 代 表 人 物 是 什 么 时 候 初 次 登 场 的 ？,假面的代表人物是在哪里第一次登场的？,0.4518010018049224,0.6918367346938775,0.7000000000000001
,"generate question: [['劲舞团3', '所属系列', '劲舞团'], ['劲舞团', '运营方式', '免费运营']]",劲 舞 团 3 的 所 属 系 列 是 怎 样 的 运 营 方 式 ？,劲舞团3的所属系列是怎样的运营方式？,1.0,0.9995,1.0
,"generate question: [['秋本丽子', '登场作品', '乌龙派出所'], ['乌龙派出所', '主演', '速水重道'], ['速水重道', '罗马音', 'Mocomichi Hayami ,HayamiMocomichi']]",请 问 秋 本 丽 子 的 登 场 作 品 的 主 演 用 罗 马 音 怎 么 读 ？,你知道秋本丽子的登场作品的主演的罗马音怎么读吗？,0.5367088830805397,0.6463768115942029,0.7800511508951408
,"generate question: [['摇滚吧姑娘', '发行公司', '金牌大风'], ['金牌大风', '分公司', '香港']]",摇 滚 吧 姑 娘 的 发 行 公 司 的 分 公 司 位 于 哪 里 ？,摇滚吧姑娘的发行公司的分公司位于哪里？,1.0,0.9995,1.0
,"generate question: [['邹衍', '参与战役', '国共内战'], ['国共内战', '时间', '1920年代末至1940年代末']]",请 问 邹 衍 的 参 与 战 役 发 生 在 什 么 时 候 ？,请问邹衍的参与战役发生在什么时候？,1.0,0.9993141289437586,1.0
,"generate question: [['杏仁麦粥', '起源', '寒食节'], ['寒食节', '节日饮食', '只吃冷食,寒食面,寒食粥,寒食浆,青精饭及饧（只吃冷食）']]",杏 仁 麦 粥 的 起 源 有 哪 些 好 吃 的 ？,杏仁麦粥的起源有哪些好吃的？,1.0,0.9990234375,1.0
,"generate question: [['爱了的代价', '作者', '火锅'], ['火锅', '起源地', '泸州']]",爱 了 的 代 价 的 作 者 起 源 于 哪 里 ？,爱了的代价的作者起源于哪里？,1.0,0.9990234375,1.0
,"generate question: [['中国科学', '编辑单位', '中国科学杂志社'], ['中国科学杂志社', '主办单位', '科学通报'], ['科学通报', '国际刊号', '（中）0023-074X,（英）1001-6538']]",中 国 科 学 的 编 辑 单 位 的 主 办 单 位 国 际 刊 号 是 多 少 ？,你知道中国科学的编辑单位的主办单位的国际刊号是多少吗？,0.5653524104700701,0.6922902751047209,0.8702983138780803
,"generate question: [['遇见爱情岛', '主演', '杨斯元'], ['杨斯元', '星座', '巨蟹座'], ['巨蟹座', '赤纬', '20']]",遇 见 爱 情 岛 的 主 演 的 星 座 的 赤 纬 是 多 少 ？,遇见爱情岛的主演的星座的赤纬是什么？,0.8931539818068694,0.9086363636363638,0.9090909090909091
,"generate question: [['黄月英', '子女', '诸葛瞻'], ['诸葛瞻', '相关事件', '卫将军']]",黄 月 英 的 子 女 相 关 的 事 件 是 什 么 ？,与黄月英的子女相关的事件是什么？,0.8824969025845955,0.8979985955056179,0.9512670565302144
,"generate question: [['美丽月见草', '别称', '夜来香'], ['夜来香', '纲', '双子叶植物纲']]",美 丽 月 见 草 的 别 称 属 于 什 么 纲 ？,谁知道美丽月见草的别称属于哪个纲的植物,0.3633728926524737,0.4821802935010482,0.6944971537001898
,"generate question: [['唧唧帝笑话大全', '外文名', '嘿咻'], ['嘿咻', '拼音', 'heixiu输入法']]",唧 唧 帝 笑 话 大 全 的 外 文 名 的 拼 音 怎 么 拼 ？,呃……谁知道唧唧帝笑话大全的外文名的拼音怎样写,0.5984394315011633,0.6564837343426152,0.7359249329758714
,"generate question: [['月光下的霓虹', '作者', '白百合'], ['白百合', '门', '被子植物门']]",月 光 下 的 霓 虹 的 作 者 属 于 什 么 门 ？,你知道月光下的霓虹的作者属于什么门吗？,0.7165313105737893,0.7687031761105836,0.8798076923076923
,"generate question: [['子宫日记', '播出平台', '国家地理频道'], ['国家地理频道', '成立地点', '美国（总部）']]",子 宫 日 记 的 播 出 平 台 是 在 哪 里 成 立 的 ？,你知道子宫日记的播出平台是在哪里成立的吗？,0.7408182206817179,0.7870078740157481,0.8905109489051095
,"generate question: [['腓特烈三世', '父亲', '威廉一世'], ['威廉一世', '父亲', '腓特烈·威廉三世']]",我 想 知 道 腓 特 烈 三 世 的 父 亲 的 政 府 是 谁 ？,我想知道腓特烈三世的父亲的父亲是谁？,0.7419446627365011,0.88,0.9090909090909091
,"generate question: [['白云鄂博矿稀土及铌资源高效利用实验室', '依托单位', '内蒙古科技大学'], ['内蒙古科技大学', '博士点', '2（一级学科）个']]",白 云 鄂 博 矿 稀 土 及 铌 资 源 高 效 利 用 实 验 室 的 依 托 单 位 的 博 士 点 有 几 个 ？,白云鄂博矿稀土及铌资源高效利用实验室的依托单位的博士点有几个？,1.0,0.9998779296875,1.0
,"generate question: [['奥利朗吉斯凯里亚德酒店', '地理位置', '奥利机场'], ['奥利机场', '营业类型', '公共事业']]",奥 利 朗 吉 斯 凯 里 亚 德 酒 店 的 地 理 位 置 属 于 什 么 类 型 ？,奥利朗吉斯凯里亚德酒店的地理位置属于什么类型？,1.0,0.9996243425995492,1.0
,"generate question: [['罗隆福', '毕业院校', '里贾纳大学'], ['里贾纳大学', '代表色', '金色和绿色']]",罗 隆 福 的 毕 业 院 校 代 表 着 什 么 颜 色 ？,什么是罗隆福的毕业院校的代表色？,0.3376459109063278,0.47908863920099876,0.594541910331384
,"generate question: [['姚和尚', '登场作品', '干得漂亮'], ['干得漂亮', '上星平台', '辽宁卫视']]",姚 和 尚 的 登 场 作 品 在 哪 个 平 台 播 放 ？,你知道姚和尚的登场作品在哪个平台播放吗？,0.7165313105737893,0.7687031761105836,0.8798076923076923
,"generate question: [['兰州生物制品研究所', '隶属', '中国医药集团总公司'], ['中国医药集团总公司', '董事长', '郭建新']]",兰 州 生 物 制 品 研 究 所 的 隶 属 的 董 事 长 是 谁 来 着 ？,兰州生物制品研究所的隶属的董事长是谁来着？,1.0,0.9996243425995492,1.0
,"generate question: [['zhttty', '代表作品', '无限恐怖'], ['无限恐怖', '主要角色', '无限流,郑吒,楚轩']]",zhttty 的 代 表 作 品 作 品 的 标 签 是 什 么 ？,zhttty的代表作品作品的标签是什么？,1.0,0.9990234375,1.0
,"generate question: [['美丽月见草', '别称', '夜来香'], ['夜来香', '门', '被子植物门']]",美 丽 月 见 草 的 别 称 属 于 什 么 门 ？,美丽月见草的别称属于什么门？,1.0,0.9985422740524781,1.0
,"generate question: [['周石松', '籍贯', '河北承德'], ['河北承德', '著名景点', '承德避暑山庄'], ['承德避暑山庄', '外文名称', 'Chengde Mountain Resort']]",周 石 松 的 籍 贯 的 著 名 景 点 用 英 文 怎 么 说 ？,周石松的籍贯的著名景点用英文怎么说？,1.0,0.9995,1.0
,"generate question: [['壮族歌节', '时间', '三月三'], ['三月三', '别称', '上巳节']]",壮 族 歌 节 的 时 间 是 个 什 么 节 日,农历壮族歌节的时间是个什么节日,0.8824969025845955,0.8979985955056179,0.9512670565302144
,"generate question: [['流木野咲', '喜欢的人', '时缟晴人'], ['时缟晴人', '朋友', '艾尔艾尔弗'], ['艾尔艾尔弗', '朋友', '阿德莱伊 时缟晴人等']]",我 很 好 奇 流 木 野 咲 的 喜 欢 的 人 的 朋 友 的 政 府 是 谁 ？,谁是流木野咲的喜欢的人的朋友的朋友？,0.5437427682227519,0.829646017699115,0.6264441591784339
,"generate question: [['现场·生活 Live.Life', '作者', '陈绮贞'], ['陈绮贞', '音乐类型', '流行']]",现 场 · 生 活 Live. life 的 作 者 的 音 乐 是 什 么 类 型 ？,现场·生活 Live.Life的作者的音乐都是什么类型？,0.38312604050508564,0.9137614678899082,0.8645669291338582
,"generate question: [['又一顺饭庄', '类型', '清真'], ['清真', '出处', '伊斯兰教']]",又 一 顺 饭 庄 的 类 型 信 仰 什 么 宗 教 ？,西平县重渠小吕庄又一顺饭庄的类型寺属于什么宗教？,0.3182683495906518,0.553469387755102,0.696574225122349
,"generate question: [['蓝色警报', '主演', '宋慧乔'], ['宋慧乔', '爱好', '游泳,十字绣,钢琴,溜冰,看电影,看书']]",蓝 色 警 报 的 主 演 喜 欢 做 什 么 ？,请问蓝色警报的主演喜欢做什么？,0.8668778997501817,0.884784293464221,0.9446902654867256
,"generate question: [['激情过后，茉莉正开', '中文名', '激情过后'], ['激情过后', '发行时间', '2011-08-26']]",激 情 过 后 ， 茉 莉 正 开 的 中 文 名 是 什 么 时 候 发 行 的 ？,你记得激情过后，茉莉正开的中文名是什么时候发行的吗？,0.7613003866968737,0.8026180852989082,0.8994638069705092
,"generate question: [['南太铉', '毕业院校', '首尔表演艺术高中'], ['首尔表演艺术高中', '毕业时间', '每年2月']]",南 太 铉 的 毕 业 院 校 是 几 月 几 日 毕 业 的 ？,你知道南太铉的毕业院校的毕业时间吗？,0.29558013016570783,0.5681818181818182,0.5313588850174217
,"generate question: [['12月13日', '节日', '南京大屠杀死难者国家公祭日'], ['南京大屠杀死难者国家公祭日', '设定时间', '2014年2月27日']]",12 月 13 日 的 节 日 是 什 么 时 候 设 定 的 ？,12月13日的节日是什么时候设定的？,1.0,0.9996243425995492,1.0
,"generate question: [['紫叶椒草', '目', '胡椒科'], ['胡椒科', '亚种', '共3100种']]",紫 叶 椒 草 的 目 有 多 少 亚 种 ？,紫叶椒草的目有多少亚种？,1.0,0.9976851851851852,1.0
,"generate question: [['伊芙丽服饰', '中文名称', '伊芙丽'], ['伊芙丽', '源于', 'Elegant I,Faith I,Natural I']]",伊 芙 丽 服 饰 的 中 文 名 称 最 初 是 从 哪 出 来 的 ？,请问伊芙丽服饰的中文名称起源于哪里？,0.2984745896009823,0.4383680555555556,0.48897795591182364
,"generate question: [['人体工学与环境设计', '作者', '马云'], ['马云', '国籍', '中国']]",人 体 工 学 与 环 境 设 计 的 作 者 来 自 哪 里 ？,你们知道人体工学与环境设计的作者先生的国籍吗？,0.41266825715677186,0.4849137931034482,0.6224489795918368
,"generate question: [['保护你', '填词', '康辉'], ['康辉', '属相', '鼠']]",保 护 你 的 填 词 是 属 什 么 的 ？,你知道主持人保护你的填词是属什么的吗？,0.6065306597126334,0.6889816810344827,0.8299319727891156
,"generate question: [['彩泥', '前身', '橡皮泥'], ['橡皮泥', '种类', '银色'], ['银色', '繁体', '銀色']]",彩 泥 的 前 身 的 种 类 的 繁 体 怎 么 写 ？,彩泥的前身的种类的繁体怎么写？,1.0,0.9993141289437586,1.0
,"generate question: [['陈佳', '代表作品', '周董的十二新作'], ['周董的十二新作', '填词', '陈佳'], ['陈佳', '星座', '处女座']]",陈 佳 的 代 表 作 品 的 填 词 是 什 么 星 座 的,陈佳的代表作品的填词是什么星座的,1.0,0.9993141289437586,1.0
,"generate question: [['杨浩益', '主要成就', '兰桂坊'], ['兰桂坊', '车速限制', '50公里/小时']]",杨 浩 益 的 主 要 成 就 的 车 速 限 制 是 多 少 ？,杨浩益的主要成就的车速限制是多少？,1.0,0.9993141289437586,1.0
,"generate question: [['我相写我心', '作者', '郑伊健'], ['郑伊健', '代表作品', '天行者'], ['天行者', '类型', '动作']]",我 相 写 我 心 的 作 者 的 代 表 作 品 属 于 什 么 类 型 ？,我相写我心的作者的代表作品属于什么类型？,1.0,0.9995,1.0
